sector_AGRICULTURE,sector_EDUCATION,sector_GENERAL,sector_GENERAL COMMERCE,sector_VALUE CHAIN,PRODUCT_GROUP_NAME_Corporate Loans Group,PRODUCT_GROUP_NAME_Current Accounts Group,PRODUCT_GROUP_NAME_HRM Loans Group,PRODUCT_GROUP_NAME_Retail Loans Individual Group,PRODUCT_GROUP_NAME_Small Business Loans Group,FACILITY_TYPE_OVERDRAFT,FACILITY_TYPE_TERM LOAN,ARR_STATUS_CLOSE,ARR_STATUS_CURRENT,ARR_STATUS_EXPIRED,ARR_STATUS_PENDING.CLOSURE,DIRECTORATENAME_COPORATE & INVESTMENT BANKING,DIRECTORATENAME_INSTITUTIONAL BANKING,DIRECTORATENAME_MD,DIRECTORATENAME_RETAIL & CONSUMER BANKING,DIRECTORATENAME_Unknown,Is_Active_loans_Inactive,employment_status_EMPLOYER,employment_status_OTHER,employment_status_SELF-EMPLOYED,employment_status_Unknown,Contract_Amount,CURR_BAL,previous_loans_amount,running_loans_amount,DAYS_TO_MATURITY,DAY_SINCEPAYMENT,INTEREST_RATE,YEAR_LOAN_DURATION,DAYS_RUNNING_SINCE,previous_loans_count,running_loans_count,previous_loan_default_count,Age_at_Inception,Default_status
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7600782470823204,-0.10400343967092275,-0.03653890136188787,0.6437298984215769,0.7685489589622476,-0.5331635037935664,-0.8579619627537772,-0.04393314083976387,-0.7771550506322614,0.10719248269420442,1.296292733040909,0.13700655155100866,-2.0505590850940463,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6052919595567187,-0.004502522786176384,0.0031747431422069657,0.676776274877932,0.027934775920906773,0.14052793426262844,-0.8579619627537772,0.5718754604226882,0.3202403422723417,-0.36308965623474565,0.23065248430847185,0.13700655155100866,1.9231318966586397,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5511532600860628,0.0302993341637617,0.0031747431422069657,0.676776274877932,-0.029135671803709597,0.8417727534965306,-0.8579619627537772,-0.6597417421022159,-0.552411713708994,-0.36308965623474565,0.23065248430847185,0.13700655155100866,1.9231318966586397,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5417300042263834,0.036356864278776414,0.0031747431422069657,0.676776274877932,0.10929715108773755,0.5822369229543604,-0.8579619627537772,-0.6597417421022159,-0.6779440280264948,-0.36308965623474565,0.23065248430847185,0.13700655155100866,1.9231318966586397,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8246239009023054,-0.3754682518333835,-0.09849404161308929,0.6124496138858695,0.09671291500220577,0.6681083563001601,-0.8579619627537772,0.5718754604226882,0.3404874897429063,-0.36308965623474565,0.23065248430847185,-0.7213602524844772,-1.4147685280136164,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7695637982283072,-0.11010101492303762,-0.09849404161308929,0.6124496138858695,0.10929715108773755,0.9072583030012881,-0.8579619627537772,-0.6597417421022159,-0.5767082906736716,-0.36308965623474565,0.23065248430847185,-0.7213602524844772,-1.4147685280136164,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8246239009023054,-0.14549517539687765,-0.08713941471029867,0.6146797042294869,0.027934775920906773,-0.07268049921058202,-0.8579619627537772,0.5718754604226882,0.32226505701939817,-0.36308965623474565,0.23065248430847185,0.13700655155100866,1.7641842573885322,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7710651293835472,-0.11106611221222286,-0.08713941471029867,0.6146797042294869,-0.029135671803709597,0.8006924260101842,-0.8579619627537772,-0.6597417421022159,-0.552411713708994,-0.36308965623474565,0.23065248430847185,0.13700655155100866,1.7641842573885322,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7616652078752947,-0.10502358206522215,-0.08713941471029867,0.6146797042294869,0.10929715108773755,0.5822369229543604,-0.8579619627537772,-0.6597417421022159,-0.6779440280264948,-0.36308965623474565,0.23065248430847185,0.13700655155100866,1.7641842573885322,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3296928899837517,-0.7690682744265527,-0.30114574128728744,0.45430259994095806,0.4148104091550929,-1.0333102120806856,0.4029728381336603,0.5718754604226882,0.27974604733121244,-0.36308965623474565,0.23065248430847185,-0.7213602524844772,-0.9379256102032941,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.305573200968056,-0.9834863132473021,-0.30114574128728744,0.45430259994095806,0.18821364921209477,-0.22422394444188845,0.2522634993821738,0.5718754604226882,0.5328353907132704,-0.36308965623474565,0.23065248430847185,-0.7213602524844772,-0.9379256102032941,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.307676974903501,0.18681264036570716,0.12555152256208665,0.7608043038899892,0.027934775920906773,0.6147937116369585,-0.8579619627537772,0.5718754604226882,0.3202403422723417,-0.36308965623474565,0.23065248430847185,0.13700655155100866,0.8104984217678877,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2535382629874669,0.22161450531587945,0.12555152256208665,0.7608043038899892,-0.029135671803709597,0.8417727534965306,-0.8579619627537772,-0.6597417421022159,-0.552411713708994,-0.36308965623474565,0.23065248430847185,0.13700655155100866,0.8104984217678877,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.244117406944472,0.22767049276219734,0.12555152256208665,0.7608043038899892,0.10929715108773755,0.5822369229543604,-0.8579619627537772,-0.6597417421022159,-0.6779440280264948,-0.36308965623474565,0.23065248430847185,0.13700655155100866,0.8104984217678877,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8246239009023054,-0.14549517539687765,-0.22087076927512064,0.6118258030927171,0.02562079423012243,0.3386156814170288,-0.8579619627537772,0.5718754604226882,0.3242897717664546,-0.5982307256992206,0.23065248430847185,-0.2921768504667343,0.17470786468745791,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7717732270646777,-0.11152129703280839,-0.22087076927512064,0.6118258030927171,0.10929715108773755,1.1128634551258616,-0.8579619627537772,-0.6597417421022159,-0.443077117367945,-0.5982307256992206,0.23065248430847185,-0.2921768504667343,0.17470786468745791,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8246239009023054,-0.14549517539687765,-0.09011762438789052,0.6108036619773877,0.027934775920906773,0.6147937116369585,-0.8579619627537772,0.5718754604226882,0.32226505701939817,-0.36308965623474565,0.23065248430847185,0.13700655155100866,4.3073464857102515,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7848046201655345,-0.11989823779770886,-0.09011762438789052,0.6108036619773877,-0.0267230587867483,0.8360445536983923,-0.8579619627537772,-0.6597417421022159,-0.5544364284560505,-0.36308965623474565,0.23065248430847185,0.13700655155100866,4.3073464857102515,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7753934723054432,-0.11384849104050904,-0.09011762438789052,0.6108036619773877,0.10929715108773755,0.5822369229543604,-0.8579619627537772,-0.6597417421022159,-0.6779440280264948,-0.36308965623474565,0.23065248430847185,0.13700655155100866,4.3073464857102515,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.307676974903501,0.18681264036570716,-0.008306579538997346,0.7600700777819924,-0.12180575545054813,1.5197887539861166,-0.8579619627537772,0.5718754604226882,0.6158486953425854,-0.5982307256992206,0.23065248430847185,-0.2921768504667343,4.3073464857102515,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.24671790753412343,0.2259988188874244,-0.008306579538997346,0.7600700777819924,0.18821364921209477,0.05849185219741186,-0.8579619627537772,-0.6597417421022159,-0.7548831884146404,-0.5982307256992206,0.23065248430847185,-0.2921768504667343,4.3073464857102515,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.307676974903501,0.18681264036570716,0.12555152256208665,0.7567757368658337,0.027934775920906773,0.6147937116369585,-0.8579619627537772,0.5718754604226882,0.3202403422723417,-0.36308965623474565,0.23065248430847185,0.13700655155100866,-1.255820888743509,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2535382629874669,0.21849831790529026,0.12555152256208665,0.7567757368658337,-0.029135671803709597,0.9675213415222307,-0.8579619627537772,-0.6597417421022159,-0.552411713708994,-0.36308965623474565,0.23065248430847185,0.13700655155100866,-1.255820888743509,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.258385887467931,0.21849831790529026,0.12555152256208665,0.7567757368658337,0.10929715108773755,0.5822369229543604,-0.8579619627537772,-0.6597417421022159,-0.6779440280264948,-0.36308965623474565,0.23065248430847185,0.13700655155100866,-1.255820888743509,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6052919595567187,-0.004502522786176384,-0.008306579538997346,0.6711990676708092,0.01390779478290504,1.4250644593470179,-0.8579619627537772,0.5718754604226882,0.4599456598192377,-0.36308965623474565,0.23065248430847185,-0.2921768504667343,1.4462889788483173,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5614834976976278,0.02365877103365887,-0.008306579538997346,0.6711990676708092,0.11557305176363038,0.5566736342425767,-0.8579619627537772,-0.6597417421022159,-0.6840181722676641,-0.36308965623474565,0.23065248430847185,-0.2921768504667343,1.4462889788483173,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8246239009023054,-0.14549517539687765,-0.09042107892452894,0.6104043509770037,0.02562079423012243,0.6226815851559003,-0.8579619627537772,0.5718754604226882,0.32226505701939817,-0.36308965623474565,0.23065248430847185,0.13700655155100866,0.4926031432276728,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7862163401037506,-0.12080573051222823,-0.09042107892452894,0.6104043509770037,-0.01949698460681668,0.8360445536983923,-0.8579619627537772,-0.6597417421022159,-0.5605105726972198,-0.36308965623474565,0.23065248430847185,0.13700655155100866,0.4926031432276728,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7768077621007023,-0.11475763573038189,-0.09042107892452894,0.6104043509770037,0.10929715108773755,0.5822369229543604,-0.8579619627537772,-0.6597417421022159,-0.6779440280264948,-0.36308965623474565,0.23065248430847185,0.13700655155100866,0.4926031432276728,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8246239009023054,-0.14549517539687765,-0.09053549908837942,0.6101662507564668,0.027934775920906773,0.6147937116369585,-0.8579619627537772,0.5718754604226882,0.32226505701939817,-0.36308965623474565,0.23065248430847185,0.13700655155100866,1.1283937003081026,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7867492172551751,-0.12114827871854073,-0.09053549908837942,0.6101662507564668,-0.029135671803709597,0.8006924260101842,-0.8579619627537772,-0.6597417421022159,-0.552411713708994,-0.36308965623474565,0.23065248430847185,0.13700655155100866,1.1283937003081026,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.777651071480686,-0.11529973837957164,-0.09053549908837942,0.6101662507564668,0.10929715108773755,0.5822369229543604,-0.8579619627537772,-0.6597417421022159,-0.6779440280264948,-0.36308965623474565,0.23065248430847185,0.13700655155100866,1.1283937003081026,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6052919595567187,-0.004502522786176384,0.003107841465527809,0.6766900077825146,0.03250588079346465,1.9318926589310754,-0.8579619627537772,0.5718754604226882,0.31214148328411584,-0.36308965623474565,0.23065248430847185,-0.2921768504667343,3.989451207170036,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5514594408262088,0.03010251269550383,0.003107841465527809,0.6766900077825146,-0.002716807608599288,0.8417727534965306,-0.8579619627537772,-0.6597417421022159,-0.5746835759266151,-0.36308965623474565,0.23065248430847185,-0.2921768504667343,3.989451207170036,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5420355472056603,0.03616045278088635,0.003107841465527809,0.6766900077825146,0.10929715108773755,0.5822369229543604,-0.8579619627537772,-0.6597417421022159,-0.6779440280264948,-0.36308965623474565,0.23065248430847185,-0.2921768504667343,3.989451207170036,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.527008986286567,0.0458199427329726,0.03205682354908806,0.6945684032639148,0.027934775920906773,0.6147937116369585,-0.8579619627537772,0.5718754604226882,0.32226505701939817,-0.36308965623474565,0.23065248430847185,0.13700655155100866,2.717870093009177,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.488130657494598,0.07081201033526392,0.03205682354908806,0.6945684032639148,-0.029135671803709597,0.8417727534965306,-0.8579619627537772,-0.6597417421022159,-0.552411713708994,-0.36308965623474565,0.23065248430847185,0.13700655155100866,2.717870093009177,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4787133941454097,0.07686568829839985,0.03205682354908806,0.6945684032639148,0.10929715108773755,0.5822369229543604,-0.8579619627537772,-0.6597417421022159,-0.6779440280264948,-0.36308965623474565,0.23065248430847185,0.13700655155100866,2.717870093009177,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2822021006867737,-0.3124448576434595,0.23424669128832576,-1.1026322485068631,-1.1901906059951202,1.4936517378287333,-0.8579619627537772,-0.04393314083976387,0.5632061119191173,-0.5982307256992206,-0.8349877644239653,-0.2921768504667343,-0.14318741385275696,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.307676974903501,0.18681264036570716,0.1255719176626167,0.758884399962698,0.027934775920906773,0.9959832336751586,-0.8579619627537772,0.5718754604226882,0.32226505701939817,-0.36308965623474565,0.23065248430847185,0.13700655155100866,3.989451207170036,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25344494355399516,0.2216744936348839,0.1255719176626167,0.758884399962698,-0.0267230587867483,0.9626753977321781,-0.8579619627537772,-0.6597417421022159,-0.5544364284560505,-0.36308965623474565,0.23065248430847185,0.13700655155100866,3.989451207170036,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.250917371207003,0.22329928721342782,0.1255719176626167,0.758884399962698,0.11348219879522212,0.5822369229543604,-0.8579619627537772,-0.6597417421022159,-0.6779440280264948,-0.36308965623474565,0.23065248430847185,0.13700655155100866,3.989451207170036,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27960660733995557,-0.30762478599377535,-2.6960217261117436,0.8839666443503537,0.05431221882080749,0.520869432013597,0.9003136560135658,-0.04393314083976387,-0.06850488916249928,-0.8333717951636956,2.3619329817733465,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6081405336159532,-0.49063624510679243,0.41077985632975883,-1.1026322485068631,-0.904012721343881,0.3126911027950796,-0.8579619627537772,-0.04393314083976387,0.7110102884542391,0.10719248269420442,-0.8349877644239653,0.9953733555864945,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21947829813489234,0.43919676864420787,0.41077985632975883,-1.1026322485068631,-1.0213633032495075,0.3126911027950796,-0.8579619627537772,-0.6597417421022159,0.24735061137830902,0.10719248269420442,-0.8349877644239653,0.9953733555864945,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.312173723410004,1.8709253014450704,-2.6960217261117436,1.604713068025523,0.05216353877806248,-0.7371558564640194,-0.8579619627537772,-0.6597417421022159,-0.6151778708677443,-0.8333717951636956,1.296292733040909,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.549839161816964,2.023703234240935,-2.6960217261117436,1.604713068025523,0.05216353877806248,-0.7371558564640194,-0.8579619627537772,-0.6597417421022159,-0.4329535436326627,-0.8333717951636956,1.296292733040909,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5368720883695361,1.0309474209161205,0.8725331438593029,-1.1026322485068631,-0.01949698460681668,-0.4166334714627947,0.2974763010076197,-0.04393314083976387,-0.4046075371738722,-0.36308965623474565,-0.8349877644239653,0.13700655155100866,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2514580345671111,0.5115015568346217,0.5851877965808291,-1.1026322485068631,-0.9498991916230682,0.3126911027950796,0.19700340850662862,-0.6597417421022159,0.12181829706080828,1.7531799689455296,-0.8349877644239653,3.5704737676929525,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3623305461766254,-0.004691445045841065,0.5851877965808291,-1.1026322485068631,-0.9728587422105448,0.3126911027950796,0.19700340850662862,-0.6597417421022159,0.11776886756669536,1.7531799689455296,-0.8349877644239653,3.5704737676929525,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.20246152720811997,-1.6534604759236133,0.5851877965808291,-1.1026322485068631,-0.9345988065362439,0.3126911027950796,0.19700340850662862,-0.6597417421022159,0.11776886756669536,1.7531799689455296,-0.8349877644239653,3.5704737676929525,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37412251330946683,-0.10815637083444074,0.2720435850247595,-1.1026322485068631,0.03474326228801149,-0.7371558564640194,-0.8579619627537772,0.5718754604226882,0.31821562752528526,-0.5982307256992206,-0.8349877644239653,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.316918239075896,-0.38875755847123283,-0.012106508955633725,-1.1026322485068631,0.030232631270810887,-0.4166334714627947,-0.8579619627537772,-0.6597417421022159,-0.4147311109091545,-0.5982307256992206,-0.8349877644239653,-0.2921768504667343,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15479044620113533,0.31416547405822937,0.30423289233966216,-1.1026322485068631,-0.6019088974694323,0.5822369229543604,-0.8579619627537772,-0.6597417421022159,0.10157114959024366,-0.36308965623474565,-0.8349877644239653,-0.2921768504667343,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37412251330946683,0.38551611205430736,0.39442038027005016,-1.1026322485068631,-0.05578359468388985,-0.10504044325812573,-0.8579619627537772,-0.04393314083976387,-0.5301398514913729,-0.36308965623474565,-0.8349877644239653,-0.2921768504667343,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37412251330946683,0.6250922534581805,0.39442038027005016,-1.1026322485068631,0.03695666159639583,-0.5331635037935664,-0.8579619627537772,-0.6597417421022159,-0.609103726626575,-0.36308965623474565,-0.8349877644239653,-0.2921768504667343,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.5528389509387097,-0.9356155765841399,0.013261657514681672,-1.1026322485068631,-1.064800315826303,-0.22422394444188845,-0.8579619627537772,-0.6597417421022159,0.3485863487311322,-0.36308965623474565,-0.8349877644239653,0.13700655155100866,-2.368454363634261,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37412251330946683,0.6250922534581805,0.5167971777222456,-1.1026322485068631,0.039154629272230596,0.8126697602088963,-0.8579619627537772,-0.6597417421022159,-0.6111284413736314,0.10719248269420442,-0.8349877644239653,-0.7213602524844772,-0.14318741385275696,0
